"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match"
"Ukn Bullet Q-6","Br9 Bullet 1-6",0.238600060050461,263,2.52503219167638,2.2918101952813,112.5,112.5,3,13,10,4.28284277068724,2,"data-35/unkn60.RData",114,54,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-4",0.138253755593249,311,7.26251113194973,3.34173331609845,187.5,112.5,2,14,9,1.47020170379678,2,"data-35/unkn60.RData",40,16,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-5",0.248778434924854,232,2.16223243771647,2.13345104697664,125,112.5,2,14,11,1.7967491827034,1,"data-35/unkn60.RData",11,3,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-4",0.293232629850397,159,1.17197217255466,1.75713068122426,137.5,112.5,12,10,4,7.77104532742672,7,"data-35/unkn60.RData",4,4,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-3",0.190975058463072,39,8.32569423011135,3.67622272209344,100,112.5,0,18,18,0,0,"data-35/unkn60.RData",9,1,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-5",0.276677246367762,110,1.52986837942174,1.96949944945224,137.5,112.5,4,15,9,5.69137727983203,1,"data-35/unkn60.RData",83,26,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 1-4",0.2223877916718,373,2.53789966359912,2.30697078782603,125,112.5,3,13,12,3.509381199886,3,"data-35/unkn60.RData",88,34,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-3",0.239415380322334,245,6.65762126199843,3.37411854868283,150,112.5,2,13,8,1.59516265776946,1,"data-35/unkn60.RData",75,27,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-4",0.274177325392809,220,2.91135207866664,2.45709685240667,125,112.5,2,16,15,0.996399617654489,1,"data-35/unkn60.RData",46,14,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 1-4",0.218370705349431,136,2.32250945932721,2.50045719295566,187.5,112.5,3,16,7,2.02988531816152,2,"data-35/unkn60.RData",100,46,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 2-2",0.237771539995556,12,1.34824561440565,1.95184790883975,200,112.5,10,13,8,8.93396126416614,6,"data-35/unkn60.RData",20,60,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 1-3",0.342561299393637,201,2.09329967618175,2.33308208005893,187.5,112.5,5,15,6,4.16131343849441,3,"data-35/unkn60.RData",87,33,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-4",0.17149526864262,221,1.5383823152343,1.85748290213927,175,112.5,3,13,8,2.15732400840757,1,"data-35/unkn60.RData",34,9,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-6",0.310860291608364,192,2.07275537411539,2.2974110224785,137.5,112.5,5,15,8,5.18360196136957,3,"data-35/unkn60.RData",36,11,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 1-5",0.166275471382446,217,0.83855698701283,1.43125217514196,212.5,112.5,14,8,3,7.603465778784,6,"data-35/unkn60.RData",113,53,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-4",0.223193754454835,225,1.72425080009774,2.04527122048101,100,112.5,3,15,14,6.49773382805702,2,"data-35/unkn60.RData",94,33,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-6",0.157460281094586,401,3.36383528213947,2.85468069370036,100,112.5,4,17,6,3.99358425660612,1,"data-35/unkn60.RData",6,6,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-5",0.290657183597165,380,1.48233865742834,1.92091840279135,112.5,112.5,3,13,7,3.44692388409915,1,"data-35/unkn60.RData",71,21,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-2",0.215668930623107,190,4.02539226355753,2.92934199220752,100,112.5,6,12,6,5.68757964154166,2,"data-35/unkn60.RData",32,7,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-3",0.199675474468989,282,4.17600942858034,2.60658313318573,112.5,112.5,3,18,12,2.42904772204178,2,"data-35/unkn60.RData",69,19,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-2",0.248909591819205,205,2.18477879374898,2.14662813463572,162.5,112.5,2,16,11,1.72515616320674,1,"data-35/unkn60.RData",26,8,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-5",0.35536520085184,351,1.08158824875856,1.73614167791501,137.5,112.5,4,18,10,3.04695377806318,2,"data-35/unkn60.RData",35,10,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-4",0.245452545581238,144,2.90992718444779,2.46586249312388,125,112.5,1,21,14,0.901435783787016,1,"data-35/unkn60.RData",106,46,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-3",0.226011989611743,257,3.14583439663723,2.48957044365928,150,112.5,9,13,6,10.3494844727837,5,"data-35/unkn60.RData",93,32,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-1",0.149276179071985,339,1.91085789846219,1.96645006249201,125,112.5,0,20,20,0,0,"data-35/unkn60.RData",25,7,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-2",0.30782262895187,287,1.17582296806082,1.83288077987152,175,112.5,8,14,5,5.48522917475149,5,"data-35/unkn60.RData",14,56,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 1-6",0.193463694972751,385,0.828877607322591,1.37798373862399,100,112.5,8,20,9,5.13578235482442,6,"data-35/unkn60.RData",90,36,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 2-4",0.316002441477427,288,1.55545797163481,2.00093541719094,112.5,112.5,4,18,9,3.31223094456508,3,"data-35/unkn60.RData",22,56,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 2-3",0.866160550730264,196,0.219455829489893,1.53289426343391,112.5,112.5,19,5,2,15.1478485594028,8,"data-35/unkn60.RData",21,55,55,TRUE
"Ukn Bullet Q-6","Br8 Bullet 1-3",0.287597881637173,256,1.26838394210596,1.78096697943349,137.5,112.5,4,12,9,3.2322453094355,2,"data-35/unkn60.RData",99,45,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-2",0.190267725276328,182,0.602176018118733,1.15750389818073,125,112.5,5,14,6,3.05833690135533,1,"data-35/unkn60.RData",50,38,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-1",0.20394019786655,163,2.5806257516991,2.29331103418538,162.5,112.5,2,13,6,2.17276180865049,1,"data-35/unkn60.RData",43,17,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-2",0.23450740098272,117,0.929372914468049,1.57388714353772,162.5,112.5,9,19,11,6.51619954254857,7,"data-35/unkn60.RData",44,18,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-3",0.135428618033783,283,9.09417769847551,3.77870097117239,100,112.5,3,18,9,3.74246944156765,2,"data-35/unkn60.RData",15,57,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-6",0.350596275406032,269,0.869178594565078,1.65271980656406,100,112.5,7,13,5,6.44533782317002,3,"data-35/unkn60.RData",96,35,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 2-5",0.164394949791733,182,1.23569217009428,1.69614790556721,112.5,112.5,2,14,5,1.20042667958833,1,"data-35/unkn60.RData",59,39,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-3",0.22245522127139,167,1.27413133944761,1.75068348672127,162.5,112.5,5,15,9,3.21296650747879,4,"data-35/unkn60.RData",45,13,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-1",0.188237356675068,5,1.10186346976124,1.67842891204044,162.5,112.5,8,11,3,5.41076607537698,3,"data-35/unkn60.RData",37,13,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 1-5",0.219700694721676,269,1.79723413647832,1.953083940833,112.5,112.5,5,14,10,3.9621157577523,5,"data-35/unkn60.RData",89,35,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 2-4",0.138222525007957,284,2.07088230396541,1.88828446459511,150,112.5,1,19,13,0.777329976875961,1,"data-35/unkn60.RData",58,38,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-1",0.715944853637858,204,0.359028720295417,1.55320526013196,212.5,112.5,17,6,3,11.8666643879338,11,"data-35/unkn60.RData",13,55,55,TRUE
"Ukn Bullet Q-6","Br4 Bullet 2-3",0.372684062204312,374,1.62884828067066,2.39930917847561,150,112.5,3,12,6,3.73099669547399,2,"data-35/unkn60.RData",57,37,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-2",0.247421446497309,376,1.65917872614939,2.07031641343622,137.5,112.5,4,17,8,2.88310062260145,3,"data-35/unkn60.RData",62,20,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-4",0.224692767697389,281,4.28915302236327,2.79663227059373,100,112.5,3,15,12,3.00494705324322,2,"data-35/unkn60.RData",70,20,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-3",0.199865343160827,163,3.07405771295244,2.43616338486785,137.5,112.5,6,11,7,7.02934934194594,2,"data-35/unkn60.RData",39,15,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-5",0.167015112850341,209,4.5798933097187,2.95358706557806,137.5,112.5,7,13,4,7.93514172807058,2,"data-35/unkn60.RData",95,34,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-3",0.368154207453051,154,1.8036330468576,2.2217719182266,175,112.5,9,12,8,9.77096157439025,6,"data-35/unkn60.RData",81,30,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 2-2",0.171481293087439,151,6.65438594292658,3.24244132593049,112.5,112.5,5,14,5,8.61762598486098,2,"data-35/unkn60.RData",56,42,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-3",0.17407940103412,286,2.47569047390228,2.21767649866119,100,112.5,0,14,14,0,0,"data-35/unkn60.RData",3,3,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-6",0.25470860700203,171,1.53513158980657,1.8937728230183,137.5,112.5,2,11,7,0.998682839668835,1,"data-35/unkn60.RData",66,24,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-4",0.314847585205729,260,1.27122576534613,1.81547493498489,100,112.5,5,15,8,4.06896659819227,2,"data-35/unkn60.RData",52,40,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 1-1",0.28787509465888,141,2.32376401440571,2.2834963436888,137.5,112.5,10,11,3,8.54958923974247,3,"data-35/unkn60.RData",85,31,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-6",0.23361372616203,343,5.66885832008939,3.06962440583718,100,112.5,1,14,12,3.09892858697167,1,"data-35/unkn60.RData",48,16,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-3",0.181333443766357,290,1.51195591616539,1.85960720758129,137.5,112.5,7,17,9,6.84449409602205,3,"data-35/unkn60.RData",27,9,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-6",0.201390242314153,244,1.50407753278023,1.85293377367094,125,112.5,4,12,9,3.21002265362573,3,"data-35/unkn60.RData",84,27,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-4",0.268166203386069,30,1.20744588475955,1.8434755485635,212.5,112.5,2,15,8,1.37880711416921,1,"data-35/unkn60.RData",76,28,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 2-5",0.215263089918533,330,6.09237761356982,3.14086253474411,100,112.5,2,16,12,1.71759806804936,2,"data-35/unkn60.RData",47,15,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-6",0.24433542717711,358,1.10703300047226,1.66396146432365,100,112.5,2,18,13,1.99124541870829,2,"data-35/unkn60.RData",12,4,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-5",0.281206908444012,184,1.70823506959964,2.01104645640967,100,112.5,1,16,16,0.867473935252635,1,"data-35/unkn60.RData",53,41,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-3",0.233512707548418,219,1.74426389095769,1.9689379060069,125,112.5,5,17,11,4.23678281614045,3,"data-35/unkn60.RData",33,8,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 1-3",0.272397004100183,104,1.61878138895247,1.97962867513685,112.5,112.5,4,15,5,3.03306413108103,1,"data-35/unkn60.RData",111,51,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-6",0.173892299521759,1,1.62671327051281,2.24281425027083,187.5,112.5,8,13,7,7.41242147598665,3,"data-35/unkn60.RData",18,60,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-5",0.249258682319218,223,4.13328915209671,2.90267009074524,125,112.5,5,14,8,3.2518051861991,3,"data-35/unkn60.RData",107,47,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-2",0.223968457853805,1,1.92400103850089,2.18676186642592,125,112.5,1,18,16,3.0832208090782,1,"data-35/unkn60.RData",38,14,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 2-5",0.192074457771328,175,2.87349046252335,2.38826496934999,100,112.5,2,16,11,2.02224683501711,2,"data-35/unkn60.RData",23,57,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-1",0.193798054951107,401,0.785451889485077,1.41057863932667,137.5,112.5,7,16,8,3.57136876858278,3,"data-35/unkn60.RData",91,36,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-1",0.256255792301375,324,5.94673303223586,3.16039304998393,100,112.5,2,18,8,3.41031593197508,1,"data-35/unkn60.RData",103,43,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 1-5",0.225951454107893,218,1.67263965578071,1.9830346845079,112.5,112.5,5,16,9,2.98895784669813,3,"data-35/unkn60.RData",101,47,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-2",0.19882167279318,132,1.81258277246756,2.15994333338315,175,112.5,5,19,5,2.29681023803758,2,"data-35/unkn60.RData",80,29,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-1",0.17157926892218,62,0.887736227370358,1.602839969805,137.5,112.5,4,15,11,2.69558087828607,4,"data-35/unkn60.RData",61,19,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-3",0.220584730756082,183,1.39729572279547,1.82134247672793,100,112.5,7,14,4,4.70979521105658,4,"data-35/unkn60.RData",51,39,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-1",0.230101115064385,181,1.83451690813521,2.07637879018394,100,112.5,3,13,9,2.84098142364225,1,"data-35/unkn60.RData",7,5,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-3",0.258367443137394,177,2.81867900401649,2.39501354808454,175,112.5,5,14,8,5.3028432875072,3,"data-35/unkn60.RData",105,45,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-5",0.227285812205477,338,1.6708828793856,2.06889183428053,100,112.5,4,23,20,4.24366177158187,4,"data-35/unkn60.RData",29,11,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-1",0.333948623396093,272,2.42792646470141,2.33397189386322,162.5,112.5,5,13,9,5.32067590294777,2,"data-35/unkn60.RData",115,54,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-4",0.222784937450188,75,4.13855423172391,2.74835680771188,125,112.5,7,13,5,5.78311519189406,6,"data-35/unkn60.RData",64,22,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 2-1",0.168052656670967,218,1.70250330325828,1.99128347030895,112.5,112.5,5,15,11,5.87922397075431,3,"data-35/unkn60.RData",31,12,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-5",0.26004642138165,102,1.81968580448464,2.0411420042575,125,112.5,2,14,10,1.19964907956926,2,"data-35/unkn60.RData",77,29,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-1",0.317533780153793,368,1.57677755073935,2.32911948647492,112.5,112.5,6,15,4,5.29051041604339,2,"data-35/unkn60.RData",49,37,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-1",0.360757593839487,200,0.583457923751992,1.3478709563015,137.5,112.5,12,10,8,7.83766799547281,8,"data-35/unkn60.RData",67,23,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-4",0.311314594815614,292,2.69247908845602,2.51630971607487,175,112.5,3,13,6,3.64808340493155,2,"data-35/unkn60.RData",28,10,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-5",0.140830081571432,23,3.24886475737373,2.32434530540128,125,112.5,5,15,12,3.89461674230541,5,"data-35/unkn60.RData",65,23,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-4",0.374304708888469,316,2.60466836016629,2.39876175440221,200,112.5,4,18,10,5.9281778342718,2,"data-35/unkn60.RData",82,25,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 1-6",0.280339209108793,218,0.942725610080661,1.64618403838242,112.5,112.5,2,16,16,2.14677127922964,1,"data-35/unkn60.RData",102,48,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 1-1",0.263766612669224,181,2.46377498065496,2.38724497416629,150,112.5,4,15,6,4.2118072700896,3,"data-35/unkn60.RData",109,49,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-6",0.250901915057721,75,1.89794644548783,2.07353521544984,150,112.5,10,13,4,7.87563935015024,4,"data-35/unkn60.RData",72,22,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-2",0.25477981832942,178,3.12966375211056,2.47283588669138,162.5,112.5,2,16,9,1.76566521099091,1,"data-35/unkn60.RData",116,49,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-5",0.217690263737198,162,2.15919775708249,2.1992083841203,100,112.5,3,14,10,1.77409515468296,1,"data-35/unkn60.RData",5,5,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-6",0.239513205453007,115,0.744568250823467,1.43269679413379,125,112.5,5,16,9,3.35600569374686,2,"data-35/unkn60.RData",42,18,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-6",0.38753483400247,401,1.35489069505214,2.04789651743827,112.5,112.5,6,11,4,6.46787698689925,2,"data-35/unkn60.RData",78,30,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-5",0.202827649545955,247,1.68810410662967,1.95965061575886,100,112.5,4,15,7,3.03735899653846,3,"data-35/unkn60.RData",119,52,55,FALSE
"Ukn Bullet Q-6","Br7 Bullet 2-2",0.207536973834067,144,2.13007490141582,2.28729825546396,175,112.5,10,13,4,7.28491887868251,3,"data-35/unkn60.RData",92,31,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-4",0.253435262544611,243,1.97281085864853,2.63413886268154,100,112.5,2,19,15,2.44473236021575,2,"data-35/unkn60.RData",16,58,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-4",0.247087623866231,240,3.1203038988754,2.56418003022949,237.5,112.5,6,12,5,9.80826967293501,3,"data-35/unkn60.RData",118,51,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-6",0.190275021469167,225,3.85119120559113,2.7176482070833,100,112.5,2,16,16,3.67793561815495,2,"data-35/unkn60.RData",108,48,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 2-6",0.159007712663994,401,2.33026261458128,2.06291716126382,112.5,112.5,1,21,12,1.17333609630776,1,"data-35/unkn60.RData",60,40,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 1-1",0.183200774730112,220,1.96117614515924,2.07274614550048,150,112.5,5,11,5,4.24926648655035,3,"data-35/unkn60.RData",97,43,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 2-1",0.246239973128679,44,3.11548354703714,2.56149578501475,137.5,112.5,0,17,17,0,0,"data-35/unkn60.RData",79,28,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-2",0.286413616284618,247,3.22148969500775,2.5374508874946,162.5,112.5,8,13,4,9.50059328678064,3,"data-35/unkn60.RData",8,6,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 1-4",0.200246013960057,25,1.36247567055489,1.99970285956734,150,112.5,3,18,9,3.11378780603267,2,"data-35/unkn60.RData",112,52,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 1-2",0.229767268132302,122,4.54211111978052,3.13313773671975,100,112.5,6,19,9,11.4679329778813,4,"data-35/unkn60.RData",110,50,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-3",0.217708963772021,225,4.46600275493641,2.95033397108373,175,112.5,6,11,4,6.04896216929939,4,"data-35/unkn60.RData",117,50,55,FALSE
"Ukn Bullet Q-6","Br2 Bullet 1-6",0.177541220103954,15,2.89617526940755,2.37778484014471,112.5,112.5,6,19,7,7.07684695065999,3,"data-35/unkn60.RData",30,12,55,FALSE
"Ukn Bullet Q-6","Br3 Bullet 1-5",0.198259856009237,262,2.17548628528269,2.18781794379028,125,112.5,3,13,9,4.59344124786975,2,"data-35/unkn60.RData",41,17,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-2",0.178934884454008,329,1.0679421151314,1.52012480165629,100,112.5,6,17,8,5.54318914346085,3,"data-35/unkn60.RData",2,2,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 2-2",0.248264943820599,178,1.80424176499324,2.01980213982225,125,112.5,1,10,9,0.419285453170607,1,"data-35/unkn60.RData",68,24,55,FALSE
"Ukn Bullet Q-6","Br4 Bullet 1-6",0.188237143311121,349,2.86037753108137,2.3880820493165,100,112.5,4,16,8,2.56531996504292,2,"data-35/unkn60.RData",54,42,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-2",0.180626131336832,124,1.59918383091436,1.96961154096026,137.5,112.5,3,18,12,2.67046834818063,1,"data-35/unkn60.RData",74,26,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 1-2",0.234504602296137,186,5.30706997973846,3.34540673323835,100,112.5,3,13,9,3.46894685703683,2,"data-35/unkn60.RData",98,44,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 1-1",0.296666172237945,348,1.46746726852528,1.95744837989598,100,112.5,3,16,10,2.92337272061289,2,"data-35/unkn60.RData",1,1,55,FALSE
"Ukn Bullet Q-6","Br1 Bullet 2-4",0.187909455948792,316,2.08825224431251,2.11410901742776,125,112.5,7,13,7,7.71837640861941,3,"data-35/unkn60.RData",10,2,55,FALSE
"Ukn Bullet Q-6","Br5 Bullet 1-3",0.291147809531574,380,1.68423592510834,2.01902182994683,100,112.5,4,15,7,3.89898207893293,2,"data-35/unkn60.RData",63,21,55,FALSE
"Ukn Bullet Q-6","Br6 Bullet 1-1",0.127330831345997,385,5.56560188361145,3.0018985325857,112.5,112.5,2,21,11,0.8741361576889,1,"data-35/unkn60.RData",73,25,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 2-6",0.207676286626463,1,1.63451910829284,2.03322752749786,125,112.5,7,14,6,7.00590094846443,5,"data-35/unkn60.RData",24,58,55,FALSE
"Ukn Bullet Q-6","Br8 Bullet 2-2",0.327079488815533,170,4.08304006058513,2.84239604209206,187.5,112.5,3,12,12,3.27779457383159,3,"data-35/unkn60.RData",104,44,55,FALSE
"Ukn Bullet Q-6","Br10 Bullet 1-5",0.174502191894506,179,3.89257576499264,2.60789279212558,100,112.5,1,20,13,1.69730170227942,1,"data-35/unkn60.RData",17,59,55,FALSE
"Ukn Bullet Q-6","Br9 Bullet 2-6",0.219003509365245,313,0.738179293047703,1.41203386236809,175,112.5,11,16,6,6.03162919187833,6,"data-35/unkn60.RData",120,53,55,FALSE
"Ukn Bullet S-1","Br8 Bullet 2-6",0.237143540600295,328,4.29018713304265,2.93677005176085,100,150,10,13,5,6.78462584250157,5,"data-35/unkn61.RData",108,48,13,FALSE
"Ukn Bullet S-1","Br1 Bullet 1-1",0.331326671818873,114,1.51564887118035,2.17657022457353,100,150,6,10,5,6.31323599966886,2,"data-35/unkn61.RData",1,1,13,FALSE
"Ukn Bullet S-1","Br9 Bullet 1-2",0.105703536498344,401,6.83730057509242,3.35225958139729,100,150,4,17,6,7.7008373774781,2,"data-35/unkn61.RData",110,50,13,FALSE
"Ukn Bullet S-1","Br5 Bullet 1-4",0.188578883972603,186,4.23313864585831,2.96747865238943,125,150,1,13,8,0.562205890299396,1,"data-35/unkn61.RData",64,22,13,FALSE
"Ukn Bullet S-1","Br8 Bullet 2-1",0.502418258524698,354,4.82297139545487,3.37951489466148,100,150,0,20,20,0,0,"data-35/unkn61.RData",103,43,13,FALSE
"Ukn Bullet S-1","Br2 Bullet 1-3",0.386103575668543,30,1.24812935730962,2.07872905225883,137.5,150,1,17,14,1.03009262232919,1,"data-35/unkn61.RData",27,9,13,FALSE
"Ukn Bullet S-1","Br8 Bullet 2-2",0.250774734207141,358,4.68008069273143,3.06151788676961,187.5,150,3,20,11,5.76764140568536,1,"data-35/unkn61.RData",104,44,13,FALSE
"Ukn Bullet S-1","Br8 Bullet 1-3",0.350140707515254,305,1.35442126250603,2.00008882411103,137.5,150,4,16,5,3.30540254572151,2,"data-35/unkn61.RData",99,45,13,FALSE
"Ukn Bullet S-1","Br7 Bullet 1-2",0.520455161640411,26,1.39025816370931,2.30535272977654,150,150,4,12,6,2.7451429848152,3,"data-35/unkn61.RData",86,32,13,FALSE
"Ukn Bullet S-1","Br4 Bullet 1-5",0.419610526234597,397,1.69800964877189,2.23016830108721,100,150,2,18,10,1.80930297730891,1,"data-35/unkn61.RData",53,41,13,FALSE
"Ukn Bullet S-1","Br3 Bullet 1-1",0.91894494169411,203,0.157460679505156,1.89755075671799,162.5,150,17,3,2,17.0272630556353,9,"data-35/unkn61.RData",37,13,13,TRUE
"Ukn Bullet S-1","Br4 Bullet 1-4",0.216343333509862,10,1.47329388218571,2.03459677966244,100,150,8,11,4,8.47094457180797,4,"data-35/unkn61.RData",52,40,13,FALSE
"Ukn Bullet S-1","Br7 Bullet 2-3",0.440240886262086,32,1.48520697169123,2.70869228833683,150,150,4,17,12,5.96100333604327,2,"data-35/unkn61.RData",93,32,13,FALSE
"Ukn Bullet S-1","Br5 Bullet 1-5",0.438742908397728,170,2.18724242472797,2.54346715007883,125,150,1,12,12,1.20649874482612,1,"data-35/unkn61.RData",65,23,13,FALSE
"Ukn Bullet S-1","Br6 Bullet 2-4",0.342578755404045,328,2.85329030666354,2.61788359907976,200,150,4,18,11,6.93222050179048,2,"data-35/unkn61.RData",82,25,13,FALSE
"Ukn Bullet S-1","Br9 Bullet 1-5",0.234189036765723,152,1.08397346298434,1.65037401981951,212.5,150,5,11,4,5.32808720703611,2,"data-35/unkn61.RData",113,53,13,FALSE
"Ukn Bullet S-1","Br8 Bullet 1-4",0.324815856693787,282,3.21380331212926,2.7195790376332,187.5,150,2,13,7,2.20995608071698,2,"data-35/unkn61.RData",100,46,13,FALSE
