"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID","id.x","id.y","match","span","forest"
"Ukn Bullet F-6","Br5 Bullet 1-2",0.207453500272518,66,4.14384255483952,3.10624249594848,150,100,6,18,3,2,7,0,0,7,6,9.65654808811992,"data-new-25-25/unkn30.RData",62,20,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 2-1",0.251693776129547,344,3.62302845248019,3.10432736458007,175,100,3,24,2,1,11,0,0,4,9,3.71407387518042,"data-new-25-25/unkn30.RData",31,12,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 1-4",0.239017148569759,194,3.50468624451519,2.987789140699,150,100,9,14,6,3,7,0,3,7,0,10.9836070235388,"data-new-25-25/unkn30.RData",112,52,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-4",0.493330673231289,1,4.09891733987891,3.65074398466996,550,100,0,17,0,0,17,0,0,17,17,0,"data-new-25-25/unkn30.RData",118,51,6,FALSE,25,0.0769230769230769
"Ukn Bullet F-6","Br2 Bullet 2-3",0.485393907344033,174,2.42708528304996,2.95702418713856,125,100,5,16,2,1,8,0,0,8,4,4.65110961381787,"data-new-25-25/unkn30.RData",33,8,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 1-3",0.353942838699375,122,3.30255896782436,3.01332850106423,125,100,3,18,2,1,12,0,0,2,4,6.63686186837124,"data-new-25-25/unkn30.RData",111,51,6,FALSE,25,0
"Ukn Bullet F-6","Br10 Bullet 1-1",0.201950259766261,286,3.03544283913638,2.5592974160621,200,100,3,18,2,1,12,0,0,2,4,3.19550421592287,"data-new-25-25/unkn30.RData",13,55,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 1-6",0.191900455233454,6,4.36416369749074,3.05826011401702,125,100,5,15,4,2,8,0,0,8,1,7.00277179265762,"data-new-25-25/unkn30.RData",78,30,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 1-1",0.397175337624444,299,5.50609294697704,4.08501120197212,175,100,2,19,1,1,11,0,0,6,11,0.698719359126579,"data-new-25-25/unkn30.RData",73,25,6,FALSE,25,0
"Ukn Bullet F-6","Br5 Bullet 2-5",0.24696147465088,173,3.43106676650813,2.93885755753411,125,100,3,20,2,1,14,0,0,3,3,4.55724492297,"data-new-25-25/unkn30.RData",71,21,6,FALSE,25,0
"Ukn Bullet F-6","Br10 Bullet 2-1",0.199311166324099,69,3.56512782910689,2.78211532366317,150,100,3,23,2,1,16,0,0,16,4,3.82740532695259,"data-new-25-25/unkn30.RData",19,59,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 2-2",0.427285808016705,279,2.510374558239,2.53344868870433,175,100,4,20,2,1,7,0,0,6,7,5.81523766374,"data-new-25-25/unkn30.RData",44,18,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 1-1",0.281853322421468,309,3.56078508770627,3.06083242663214,150,100,7,15,3,1,4,0,0,3,4,8.17621364025247,"data-new-25-25/unkn30.RData",97,43,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 1-4",0.390658782003308,319,3.31024516995387,3.29505706895769,125,100,6,15,2,1,7,0,0,2,7,7.77068707381241,"data-new-25-25/unkn30.RData",88,34,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 1-3",0.20666382287528,81,4.19490091025804,3.32090788802432,200,100,7,22,4,2,8,0,0,3,6,11.1018550992488,"data-new-25-25/unkn30.RData",87,33,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 2-4",0.267481108564769,360,4.48506305357519,3.44518313353833,125,100,2,15,1,0,7,0,0,2,6,3.65856167810314,"data-new-25-25/unkn30.RData",46,14,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-3",0.264834436587382,97,3.58404004887986,3.93842025221539,175,100,3,18,2,1,9,0,0,3,6,6.62050041002426,"data-new-25-25/unkn30.RData",117,50,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 1-4",0.420449682269379,231,3.85017396466728,3.69417374031233,200,100,8,19,3,2,7,0,3,6,0,18.0756645319538,"data-new-25-25/unkn30.RData",28,10,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 2-1",0.368704336129533,340,3.53462089823293,3.27616066638919,225,100,3,20,1,1,9,0,0,9,4,3.02146836714634,"data-new-25-25/unkn30.RData",103,43,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 2-4",0.412654566444401,218,2.36986703482815,2.51810624966057,150,100,10,12,3,1,5,0,3,2,0,8.29683955454426,"data-new-25-25/unkn30.RData",10,2,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 1-3",0.26986226197433,1,3.38129603961387,2.88376456480588,150,100,4,22,4,2,18,0,0,18,4,5.21515138639728,"data-new-25-25/unkn30.RData",27,9,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 2-1",0.256042214442444,322,4.11547386232238,3.27248790461328,175,100,2,19,1,1,12,0,0,12,5,3.76614782624959,"data-new-25-25/unkn30.RData",43,17,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 2-6",0.458407510317862,229,2.26943426042391,2.64080608769572,100,100,6,14,4,2,12,0,1,1,0,9.60983466440981,"data-new-25-25/unkn30.RData",96,35,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 2-2",0.331969135907042,213,4.31857949189628,3.5661927009352,175,100,14,8,5,3,4,2,2,0,0,18.9780101740352,"data-new-25-25/unkn30.RData",8,6,6,TRUE,25,0.308333333333333
"Ukn Bullet F-6","Br10 Bullet 2-3",0.386790405791058,158,2.563209488389,2.46235826571985,125,100,4,15,2,1,9,0,0,1,3,3.99400991415147,"data-new-25-25/unkn30.RData",21,55,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-2",0.272984489219666,255,4.59916000387138,3.5042016570473,175,100,4,17,1,1,6,0,0,6,4,5.65929861286662,"data-new-25-25/unkn30.RData",116,49,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 2-6",0.296841942650306,59,4.78565646976131,3.63193726640258,125,100,1,23,1,1,15,0,0,8,15,0.160088005007387,"data-new-25-25/unkn30.RData",48,16,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 1-2",0.387351652761903,150,2.99059873992191,3.15608546515188,150,100,4,16,1,1,7,0,0,7,4,4.4385995908813,"data-new-25-25/unkn30.RData",26,8,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 2-2",0.40951352642353,269,2.94884046559605,3.02270097853361,200,100,1,22,1,0,11,0,0,11,11,0.21697045013633,"data-new-25-25/unkn30.RData",92,31,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 2-5",0.203528513513463,122,3.50637704640802,2.77187166106363,125,100,4,21,2,1,12,0,0,12,3,4.45274101426098,"data-new-25-25/unkn30.RData",59,39,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-5",0.265380254149192,193,3.35137637106196,2.94773689689052,100,100,6,13,3,2,7,0,3,7,0,6.1775592464661,"data-new-25-25/unkn30.RData",119,52,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 2-3",0.545717520242307,226,4.13353142781224,3.9292703117758,250,100,1,18,1,0,18,0,1,18,0,5.07970064203328,"data-new-25-25/unkn30.RData",105,45,6,FALSE,25,0.0103092783505155
"Ukn Bullet F-6","Br4 Bullet 1-5",0.512996841291852,286,2.45036542964541,2.99913273754133,100,100,2,22,2,1,16,0,0,6,16,3.0802526368712,"data-new-25-25/unkn30.RData",53,41,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 1-6",0.275134796936313,401,2.79097106928049,2.36607001975565,100,100,3,24,2,1,17,0,0,6,17,3.06004750398104,"data-new-25-25/unkn30.RData",90,36,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 2-2",0.361342907510733,35,4.21784217468947,3.52909496486456,150,100,6,21,3,2,12,0,0,5,12,8.79929453054114,"data-new-25-25/unkn30.RData",32,7,6,FALSE,25,0
"Ukn Bullet F-6","Br5 Bullet 1-5",0.20220300299942,366,2.94397262453758,2.2532163712435,175,100,1,19,1,1,13,0,0,6,13,0.10176293354811,"data-new-25-25/unkn30.RData",65,23,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-1",0.20262745078841,136,4.06064492613906,3.16362237711033,175,100,10,13,5,3,4,0,0,2,2,11.0942649158498,"data-new-25-25/unkn30.RData",115,54,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 1-3",0.304271822873155,38,4.04200138235912,3.20576277979285,100,100,1,22,1,0,13,0,0,13,9,2.25473389253867,"data-new-25-25/unkn30.RData",3,3,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 1-5",0.244772791912097,120,3.91273294282698,3.18729466525196,100,100,5,15,2,1,6,0,0,5,6,6.79320811760434,"data-new-25-25/unkn30.RData",5,5,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 1-6",0.612449105061185,187,2.59334641800945,3.84276697483202,100,100,4,19,3,2,10,0,0,7,10,4.28913031634035,"data-new-25-25/unkn30.RData",6,6,6,TRUE,25,0.0206185567010309
"Ukn Bullet F-6","Br10 Bullet 1-3",0.524370726733646,58,5.09889719408877,4.41700740128502,350,100,0,22,0,0,22,0,0,22,22,0,"data-new-25-25/unkn30.RData",15,57,6,FALSE,25,0.0454545454545455
"Ukn Bullet F-6","Br5 Bullet 1-3",0.306950077752098,176,3.29315360422489,3.00710811107849,100,100,3,23,2,1,16,0,0,2,5,2.46074277995952,"data-new-25-25/unkn30.RData",63,21,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 1-5",0.281424217784959,152,3.45838403597746,3.02922828538916,125,100,5,15,2,1,5,0,0,5,3,12.2044036422273,"data-new-25-25/unkn30.RData",77,29,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 1-3",0.310001212697326,160,3.07011822333549,2.80942875785959,100,100,6,14,2,1,5,0,0,2,1,7.7864627654668,"data-new-25-25/unkn30.RData",51,39,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 1-1",0.472996216485246,283,3.12602696290017,3.35956910579637,125,100,3,16,1,0,8,0,0,8,2,5.28070347453847,"data-new-25-25/unkn30.RData",85,31,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 2-5",0.396843036018947,247,2.73463207151684,2.91901976125582,175,100,4,13,2,1,5,0,0,2,3,5.1105043505142,"data-new-25-25/unkn30.RData",83,26,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 1-2",0.381626415468644,145,4.358766739439,3.6877767315417,125,100,5,18,3,1,9,0,0,2,6,9.08329039265783,"data-new-25-25/unkn30.RData",98,44,6,FALSE,25,0.00952380952380952
"Ukn Bullet F-6","Br5 Bullet 2-4",0.181722158930575,359,3.79113130485036,2.96116410016547,150,100,9,15,7,3,8,0,0,8,3,12.3645865546203,"data-new-25-25/unkn30.RData",70,20,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 2-1",0.183617075096564,137,3.96307315469194,3.06446507131561,100,100,3,17,1,1,7,0,0,6,7,3.17629935448794,"data-new-25-25/unkn30.RData",7,5,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 2-6",0.222872893139259,40,3.14214788781204,2.40012014349975,175,100,6,23,5,3,10,0,0,10,5,5.38803979198198,"data-new-25-25/unkn30.RData",120,53,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 1-4",0.477487732599305,231,2.65794066705105,3.26413323174672,175,100,4,15,2,1,9,0,0,9,1,6.32244083780831,"data-new-25-25/unkn30.RData",100,46,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 2-4",0.431562866837703,306,2.63381829444599,2.19145688835654,175,100,4,17,3,1,11,0,0,11,2,4.89402148757682,"data-new-25-25/unkn30.RData",58,38,6,FALSE,25,0
"Ukn Bullet F-6","Br10 Bullet 1-2",0.335404216328881,258,2.83309941993294,2.82096706100318,175,100,7,18,3,1,5,0,0,5,4,7.79870105313734,"data-new-25-25/unkn30.RData",14,56,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 2-6",0.257297800911989,1,3.23763411057895,2.70049950080859,200,100,3,22,1,1,8,0,0,7,3,2.54316542231818,"data-new-25-25/unkn30.RData",60,40,6,FALSE,25,0.00833333333333333
"Ukn Bullet F-6","Br8 Bullet 2-4",0.170160035610525,270,6.22291583898748,3.66727407834261,325,100,1,24,1,1,13,0,0,11,13,1.92658303672503,"data-new-25-25/unkn30.RData",106,46,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 2-2",0.25899213414992,164,3.597636899872,3.01056128768903,200,100,5,17,2,1,5,0,0,5,3,8.48369562762131,"data-new-25-25/unkn30.RData",80,29,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 2-6",0.264723778089397,225,5.53212221434883,3.70573448821496,100,100,10,13,5,3,8,0,0,1,2,12.9784641290239,"data-new-25-25/unkn30.RData",108,48,6,FALSE,25,0.0315789473684211
"Ukn Bullet F-6","Br1 Bullet 2-3",0.313147776158941,25,13.3687745072443,4.64714654747301,200,100,1,26,1,1,18,0,0,8,18,1.32566251146102,"data-new-25-25/unkn30.RData",9,1,6,FALSE,25,0.032520325203252
"Ukn Bullet F-6","Br2 Bullet 1-6",0.398629045878393,15,3.87193263267925,3.39875918553761,125,100,9,21,4,2,9,0,0,9,8,14.3743060742187,"data-new-25-25/unkn30.RData",30,12,6,FALSE,25,0
"Ukn Bullet F-6","Br8 Bullet 1-5",0.293760463708232,223,3.00320780609823,2.81678191219064,100,100,9,14,3,1,4,3,0,0,1,10.5270050976695,"data-new-25-25/unkn30.RData",101,47,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 2-6",0.273635294350412,49,3.86453114870088,3.07651646752699,175,100,3,25,2,1,14,0,0,3,14,6.27323289935436,"data-new-25-25/unkn30.RData",36,11,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 2-1",0.34237634349549,174,4.32845455405752,3.80730111434299,625,100,3,18,2,1,10,0,0,4,10,2.360308176642,"data-new-25-25/unkn30.RData",79,28,6,FALSE,25,0.00884955752212389
"Ukn Bullet F-6","Br6 Bullet 1-4",0.354157375134821,401,2.82360618965077,2.78518482979171,225,100,1,23,1,0,15,0,0,15,8,1.11170182383115,"data-new-25-25/unkn30.RData",76,28,6,FALSE,25,0
"Ukn Bullet F-6","Br6 Bullet 2-3",0.175856531938669,262,6.12987473979033,3.75425386761349,200,100,5,19,4,2,11,0,1,11,0,8.13628836318339,"data-new-25-25/unkn30.RData",81,30,6,FALSE,25,0.00934579439252336
"Ukn Bullet F-6","Br1 Bullet 2-5",0.320386832449339,22,3.6802257852894,3.1215373281083,125,100,3,21,3,1,13,0,0,13,8,3.12640916907933,"data-new-25-25/unkn30.RData",11,3,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 1-6",0.193454242215655,129,3.9834205542762,3.06773119847875,150,100,10,13,5,3,4,0,0,2,2,11.4167880908359,"data-new-25-25/unkn30.RData",114,54,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 1-6",0.312153651583576,226,2.65545165072163,2.42078307526545,125,100,7,16,3,1,8,0,3,2,0,5.26777352470465,"data-new-25-25/unkn30.RData",42,18,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 1-2",0.331777209354813,319,3.26719860563083,3.07431716623065,150,100,5,18,2,1,6,0,0,4,4,6.21665628122286,"data-new-25-25/unkn30.RData",86,32,6,FALSE,25,0
"Ukn Bullet F-6","Br10 Bullet 2-6",0.43202479441614,311,2.95861111748956,3.02131380862953,125,100,1,18,1,0,14,0,0,14,4,1.61226638322051,"data-new-25-25/unkn30.RData",24,58,6,FALSE,25,0
"Ukn Bullet F-6","Br9 Bullet 1-1",0.351562368497283,262,4.62143192502654,3.75615370394643,175,100,1,20,1,1,15,0,0,5,15,3.69338709155408,"data-new-25-25/unkn30.RData",109,49,6,FALSE,25,0.00952380952380952
"Ukn Bullet F-6","Br2 Bullet 2-4",0.482876060129436,10,2.57788445927921,2.84556918327093,175,100,4,22,4,2,15,0,0,15,7,4.54765850480781,"data-new-25-25/unkn30.RData",34,9,6,FALSE,25,0
"Ukn Bullet F-6","Br5 Bullet 1-1",0.323044550708809,368,2.91638225100716,2.65313503897327,150,100,1,22,1,0,15,0,0,15,7,1.14635048887818,"data-new-25-25/unkn30.RData",61,19,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 1-6",0.416648118280665,139,3.53967335699707,3.37616833044816,100,100,2,16,1,1,7,0,0,6,7,3.35979872073895,"data-new-25-25/unkn30.RData",54,42,6,FALSE,25,0
"Ukn Bullet F-6","Br10 Bullet 2-2",0.347982155043471,146,3.06414399826379,2.93993418997141,200,100,6,20,2,1,12,0,0,1,4,5.39787800841616,"data-new-25-25/unkn30.RData",20,60,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 1-2",0.296457168277676,381,3.90818441516163,3.17484814755758,125,100,5,19,3,2,10,0,0,2,3,5.50961479232539,"data-new-25-25/unkn30.RData",38,14,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 2-5",0.290068873371292,255,6.70157130798443,4.13346617581295,125,100,2,14,1,1,9,0,1,5,0,6.48025427752755,"data-new-25-25/unkn30.RData",95,34,6,FALSE,25,0
"Ukn Bullet F-6","Br2 Bullet 1-1",0.238112222615205,248,3.70669858211227,2.91434728944678,150,100,2,17,1,1,11,0,0,11,4,1.93346293912161,"data-new-25-25/unkn30.RData",25,7,6,FALSE,25,0
"Ukn Bullet F-6","Br5 Bullet 2-6",0.502251629319284,363,2.31432940152747,3.0616214965815,150,100,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn30.RData",72,22,6,FALSE,25,0
"Ukn Bullet F-6","Br3 Bullet 1-3",0.412045076229667,332,3.72019851598957,3.5132073710402,150,100,6,15,3,2,6,0,0,6,2,12.9400988461902,"data-new-25-25/unkn30.RData",39,15,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 2-6",0.295290826881759,218,2.91027218789654,2.65204774545532,100,100,7,23,3,2,16,0,0,16,1,11.3597230621214,"data-new-25-25/unkn30.RData",12,4,6,FALSE,25,0
"Ukn Bullet F-6","Br7 Bullet 2-1",0.336172745870462,397,2.73038948911465,2.43767717031228,150,100,2,22,2,1,14,0,0,8,14,2.98170252411283,"data-new-25-25/unkn30.RData",91,36,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 1-4",0.271833125245037,220,3.1085551202938,2.80356121611655,100,100,4,16,4,2,12,0,0,12,4,4.96687617607298,"data-new-25-25/unkn30.RData",52,40,6,FALSE,25,0
"Ukn Bullet F-6","Br5 Bullet 2-3",0.306871101506512,136,2.81399745100916,2.61856085777017,150,100,3,19,2,1,10,0,0,10,7,3.36204278611039,"data-new-25-25/unkn30.RData",69,19,6,FALSE,25,0
"Ukn Bullet F-6","Br1 Bullet 1-2",0.421633654889438,212,2.47058577774089,2.50821108278795,100,100,10,11,3,2,4,0,3,3,0,10.6760664282908,"data-new-25-25/unkn30.RData",2,2,6,FALSE,25,0
"Ukn Bullet F-6","Br4 Bullet 1-2",0.295181572969216,304,2.87026898593747,2.14559017931239,125,100,0,25,0,0,25,0,0,25,25,0,"data-new-25-25/unkn30.RData",50,38,6,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 2-3",0.269170245176011,315,4.70251557033736,3.09588074761786,200,125,3,19,2,1,8,0,0,8,7,5.46380448709364,"data-new-25-25/unkn31.RData",81,30,9,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 2-1",0.444519196364589,287,3.85366321453953,3.14892799434737,625,125,7,14,6,3,6,0,0,6,6,5.10234346730797,"data-new-25-25/unkn31.RData",79,28,9,FALSE,25,0
"Ukn Bullet H-1","Br2 Bullet 2-6",0.248441596719888,179,2.27407079633056,2.41814334753137,175,125,9,18,2,1,6,0,1,1,0,11.8231402596321,"data-new-25-25/unkn31.RData",36,11,9,FALSE,25,0
"Ukn Bullet H-1","Br10 Bullet 2-2",0.201337284293008,265,2.14775859696445,2.28156106997579,200,125,5,16,2,1,7,0,0,2,7,3.23236393143637,"data-new-25-25/unkn31.RData",20,60,9,FALSE,25,0
"Ukn Bullet H-1","Br1 Bullet 2-1",0.379129148691977,193,1.89943460698431,2.40609195131998,100,125,4,12,3,1,8,0,0,1,8,4.7601257423776,"data-new-25-25/unkn31.RData",7,5,9,FALSE,25,0
"Ukn Bullet H-1","Br5 Bullet 1-5",0.268345486232983,343,1.11296547507282,1.59484325124787,175,125,3,20,1,0,9,0,0,1,8,1.61631605970291,"data-new-25-25/unkn31.RData",65,23,9,FALSE,25,0
"Ukn Bullet H-1","Br4 Bullet 1-2",0.212455840025925,21,1.04883888548633,1.48721705931677,125,125,8,18,3,2,5,0,0,3,5,5.50923283533026,"data-new-25-25/unkn31.RData",50,38,9,FALSE,25,0
"Ukn Bullet H-1","Br8 Bullet 2-6",0.252875940804061,344,4.36929284683743,3.04736136821934,100,125,7,18,4,2,8,0,0,1,4,13.6872734238636,"data-new-25-25/unkn31.RData",108,48,9,FALSE,25,0.0163934426229508
"Ukn Bullet H-1","Br5 Bullet 1-6",0.291335687160703,358,1.91920630696433,2.27757888336114,150,125,4,16,3,1,14,0,0,1,14,5.61813461821184,"data-new-25-25/unkn31.RData",66,24,9,FALSE,25,0
"Ukn Bullet H-1","Br2 Bullet 1-5",0.257771667185742,181,2.24237804534424,2.39860499541657,100,125,5,19,2,1,7,0,1,1,0,5.44890784411895,"data-new-25-25/unkn31.RData",29,11,9,FALSE,25,0
"Ukn Bullet H-1","Br10 Bullet 1-6",0.165091650256731,278,2.51380964199829,2.41434108019293,200,125,7,16,4,2,7,0,0,4,7,4.88171849833767,"data-new-25-25/unkn31.RData",18,60,9,FALSE,25,0
"Ukn Bullet H-1","Br3 Bullet 2-4",0.183509022950108,353,3.85411392940709,2.78681001354271,125,125,9,13,5,2,6,0,0,2,6,11.6195383794149,"data-new-25-25/unkn31.RData",46,14,9,FALSE,25,0
"Ukn Bullet H-1","Br8 Bullet 2-2",0.417959488764546,351,3.26581985342325,2.95462405091751,175,125,3,19,2,1,15,0,0,3,15,6.52804941763963,"data-new-25-25/unkn31.RData",104,44,9,FALSE,25,0
"Ukn Bullet H-1","Br10 Bullet 2-1",0.349164662780106,236,1.46194770608626,2.12374220366755,150,125,7,15,2,1,8,0,0,8,2,6.38126182801579,"data-new-25-25/unkn31.RData",19,59,9,FALSE,25,0
"Ukn Bullet H-1","Br9 Bullet 2-1",0.217309202881122,1,2.44771030299852,2.50524925711471,175,125,11,10,7,3,7,2,0,0,7,12.4500597471306,"data-new-25-25/unkn31.RData",115,54,9,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 1-4",0.284974574280632,288,1.64721738099996,2.12681170979609,225,125,7,18,3,2,5,0,0,5,5,7.34919669906453,"data-new-25-25/unkn31.RData",76,28,9,FALSE,25,0
"Ukn Bullet H-1","Br10 Bullet 1-4",0.352646533635068,345,4.71014466542744,3.29314839458612,175,125,1,24,1,1,17,0,0,7,17,0.302121138601821,"data-new-25-25/unkn31.RData",16,58,9,FALSE,25,0
"Ukn Bullet H-1","Br4 Bullet 2-4",0.381487777126346,222,0.913719343267465,1.53308376836092,175,125,7,11,4,2,5,0,0,5,2,3.83816168233646,"data-new-25-25/unkn31.RData",58,38,9,FALSE,25,0.0462962962962963
"Ukn Bullet H-1","Br1 Bullet 1-2",0.256822283956137,70,1.30309500565935,1.84983796279233,100,125,4,22,2,1,13,0,0,7,13,2.5242736008755,"data-new-25-25/unkn31.RData",2,2,9,FALSE,25,0
"Ukn Bullet H-1","Br8 Bullet 1-6",0.177130185410503,335,1.42751719874678,2.02587327081175,125,125,6,17,3,1,7,0,0,1,5,6.00380775067377,"data-new-25-25/unkn31.RData",102,48,9,FALSE,25,0
"Ukn Bullet H-1","Br5 Bullet 1-4",0.364502273541197,224,1.63162445011476,2.27537205558564,150,125,3,15,2,1,8,0,0,2,5,2.38036011085589,"data-new-25-25/unkn31.RData",64,22,9,FALSE,25,0
"Ukn Bullet H-1","Br3 Bullet 2-1",0.167475031225535,141,3.08411922040485,2.61411478461766,175,125,3,18,1,1,12,0,0,3,2,4.37922062514441,"data-new-25-25/unkn31.RData",43,17,9,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 1-1",0.330194413462292,92,4.04854811620695,3.4266380819765,175,125,2,25,1,0,9,0,0,8,8,4.04644183650164,"data-new-25-25/unkn31.RData",73,25,9,FALSE,25,0
"Ukn Bullet H-1","Br7 Bullet 2-2",0.263492126462969,98,2.09218705375074,2.36432785853799,200,125,3,18,2,1,7,0,0,6,5,1.92115510977337,"data-new-25-25/unkn31.RData",92,31,9,FALSE,25,0
"Ukn Bullet H-1","Br9 Bullet 1-3",0.428411709150524,259,1.58962724932505,2.3549553810686,125,125,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn31.RData",111,51,9,FALSE,25,0
"Ukn Bullet H-1","Br7 Bullet 2-3",0.333141281309946,124,2.07947369345899,2.81928360479532,150,125,5,15,2,1,6,0,0,6,5,4.88289896325194,"data-new-25-25/unkn31.RData",93,32,9,FALSE,25,0
"Ukn Bullet H-1","Br3 Bullet 1-3",0.546075545656645,166,2.32989000812966,2.85483425104457,150,125,5,18,3,2,10,0,0,2,4,8.47343049254542,"data-new-25-25/unkn31.RData",39,15,9,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 1-2",0.386521270276284,401,2.10517589756462,2.45582092756616,150,125,4,19,1,1,5,0,0,5,5,3.55377347475417,"data-new-25-25/unkn31.RData",74,26,9,FALSE,25,0
"Ukn Bullet H-1","Br7 Bullet 1-2",0.478203987439655,116,1.64038881270624,2.41594404623503,150,125,5,18,2,1,7,0,0,7,6,4.57184618220867,"data-new-25-25/unkn31.RData",86,32,9,FALSE,25,0
"Ukn Bullet H-1","Br4 Bullet 1-4",0.230387291471666,148,1.87657317438058,2.14518809612093,100,125,1,18,1,1,12,0,0,6,12,1.37990928148222,"data-new-25-25/unkn31.RData",52,40,9,FALSE,25,0
"Ukn Bullet H-1","Br5 Bullet 1-3",0.179452416591256,157,2.32372089808793,2.34873499108287,100,125,1,17,1,0,14,0,0,14,3,0.985948517155315,"data-new-25-25/unkn31.RData",63,21,9,FALSE,25,0
"Ukn Bullet H-1","Br8 Bullet 2-5",0.394051379674105,340,4.79877236767412,3.23238325188128,125,125,1,18,1,1,13,0,0,13,5,2.79885426582589,"data-new-25-25/unkn31.RData",107,47,9,FALSE,25,0
"Ukn Bullet H-1","Br10 Bullet 1-3",0.676971375870682,258,4.82142898209889,3.7586342812894,350,125,4,15,2,1,11,2,0,0,4,8.64686432152052,"data-new-25-25/unkn31.RData",15,57,9,FALSE,25,0.142857142857143
"Ukn Bullet H-1","Br9 Bullet 2-2",0.333188371935029,184,3.16857926480706,2.84582853705168,175,125,3,13,2,1,11,2,0,0,2,2.26856883588115,"data-new-25-25/unkn31.RData",116,49,9,FALSE,25,0
"Ukn Bullet H-1","Br6 Bullet 1-5",0.186011342622726,279,2.38956634759932,2.37085516539354,125,125,6,19,4,2,11,0,0,11,3,4.4671132607964,"data-new-25-25/unkn31.RData",77,29,9,FALSE,25,0
"Ukn Bullet H-1","Br2 Bullet 2-2",0.541603504786748,180,2.36662906574852,2.87072184486894,150,125,6,15,2,1,5,0,0,3,4,12.9445083770616,"data-new-25-25/unkn31.RData",32,7,9,FALSE,25,0
