"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.nonmatches","CNMS","S","CMS","data","resID","id.x","id.y","match","span","pred","forest","flagged","bullet"
"Ukn Bullet F-4","Br6 Bullet 2-2",0.224538983655331,265,2.25293063834632,2.29279417299963,200,175,1,21,18,1.0099926867166,1,"data-25-25/unkn28.RData",80,29,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 1-3",0.314486580934183,317,1.43552393991807,2.09482872830775,225,175,5,20,7,4.25030093673754,2,"data-25-25/unkn28.RData",75,27,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 1-6",0.235122268689739,294,2.19625785199148,2.34049299932754,125,175,8,17,6,7.98175179485684,4,"data-25-25/unkn28.RData",78,30,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br7 Bullet 1-6",0.165545704719479,108,1.23597112735905,1.64830290506618,100,175,4,20,7,3.72849701003437,1,"data-25-25/unkn28.RData",90,36,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 2-4",0.31373219465554,295,0.872368989828371,1.47368977366712,175,175,5,17,5,4.07167062649426,2,"data-25-25/unkn28.RData",58,38,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 1-3",0.274941398095394,229,1.7849060276243,2.16599745011634,150,175,4,19,8,4.4833086403958,2,"data-25-25/unkn28.RData",27,9,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 2-3",0.25256964260488,352,4.39875928801976,3.03648675292403,200,175,5,19,10,8.06688647742445,2,"data-25-25/unkn28.RData",81,30,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 1-4",0.181782647245651,401,1.70798334315077,2.06741771510231,225,175,4,22,12,2.61302018103814,2,"data-25-25/unkn28.RData",76,28,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 2-3",0.346831602904726,222,1.40514337163318,2.04167047559024,175,175,7,15,6,7.67480897540729,2,"data-25-25/unkn28.RData",45,13,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-5",0.270219781160971,364,2.02756795362068,2.28136562285182,100,175,5,19,7,5.06410402573733,2,"data-25-25/unkn28.RData",53,41,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 1-2",0.395881084552488,310,1.11569894932067,1.7904439680984,100,175,7,18,8,6.37209187047242,3,"data-25-25/unkn28.RData",2,2,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 1-6",0.340735982848462,250,3.02291082455029,3.12499986014255,100,175,5,16,5,5.50968453861146,2,"data-25-25/unkn28.RData",6,6,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-6",0.330970987597224,232,3.08785673616907,2.65840121575866,100,175,4,14,8,5.33426090194889,2,"data-25-25/unkn28.RData",54,42,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 2-3",0.263613791359931,249,2.71997215134692,2.66962834491782,150,175,1,17,15,1.82421782704428,1,"data-25-25/unkn28.RData",57,37,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-2",0.32745415262468,23,0.966489791492017,1.42782306462294,125,175,9,21,7,8.04768391498874,3,"data-25-25/unkn28.RData",50,38,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br10 Bullet 1-1",0.219527550827932,65,1.41736652415601,1.84153030137271,200,175,3,19,9,3.9536676098712,1,"data-25-25/unkn28.RData",13,55,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 2-2",0.272616847979834,80,3.452935357826,2.81132785017501,150,175,4,20,8,6.4827815631344,3,"data-25-25/unkn28.RData",32,7,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br9 Bullet 1-5",0.218330255936684,7,1.24984702488151,1.71689837556652,225,175,5,17,7,4.70685779188077,2,"data-25-25/unkn28.RData",113,53,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br10 Bullet 1-3",0.143135511246209,98,7.9497327740517,3.69924028659558,350,175,1,20,13,1.17531461542428,1,"data-25-25/unkn28.RData",15,57,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br5 Bullet 2-6",0.317667520767234,44,2.05432833180567,2.34385438189206,150,175,3,21,11,4.16719577887375,3,"data-25-25/unkn28.RData",72,22,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br8 Bullet 1-5",0.294747298665565,356,1.66904308700022,2.09901479750118,100,175,2,23,15,1.28078451501993,2,"data-25-25/unkn28.RData",101,47,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br5 Bullet 1-5",0.193890582492398,372,0.944461916183633,1.53544925655397,175,175,2,23,14,2.54922756088727,1,"data-25-25/unkn28.RData",65,23,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 2-5",0.153537348079232,401,1.52346654917485,2.05410454637417,125,175,2,19,10,1.94962520822322,1,"data-25-25/unkn28.RData",59,39,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br9 Bullet 1-2",0.435707808709557,280,8.23580879804302,4.04500321281814,175,175,3,20,11,4.43327993863261,3,"data-25-25/unkn28.RData",110,50,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 1-4",0.189041021616526,335,5.44368404187633,2.97640662562285,200,175,4,22,10,2.28450527967244,3,"data-25-25/unkn28.RData",28,10,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 1-5",0.29401108753052,197,2.30861373974977,2.46952755056248,100,175,6,15,7,9.66364512517222,2,"data-25-25/unkn28.RData",5,5,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 1-1",0.224396750438222,401,1.6216668368219,2.22776754633817,100,175,10,16,11,9.60062889090718,6,"data-25-25/unkn28.RData",1,1,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br9 Bullet 2-1",0.220540398273164,18,2.45491755931319,2.44585526242091,175,175,4,11,5,5.9770527263366,2,"data-25-25/unkn28.RData",115,54,4,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br7 Bullet 2-1",0.176120425931593,100,1.42502418668328,1.71991005562284,150,175,4,19,8,2.0011278420046,2,"data-25-25/unkn28.RData",91,36,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br10 Bullet 2-6",0.372036199109008,366,1.62087956011399,2.30354669394002,125,175,9,19,6,7.66614387808832,5,"data-25-25/unkn28.RData",24,58,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-3",0.241883543537929,216,1.63238990922371,2.09166164317006,100,175,2,19,9,3.95334177490009,1,"data-25-25/unkn28.RData",51,39,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 2-1",0.258924017388536,72,2.05920417379243,2.26112059306352,175,175,4,19,6,5.70229605056343,2,"data-25-25/unkn28.RData",55,41,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-1",0.266606214625955,243,2.45847605279438,2.56443271955511,125,175,1,18,11,2.06124040585603,1,"data-25-25/unkn28.RData",49,37,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 2-1",0.280287774798046,209,2.63084738217576,2.55472078992377,175,175,2,19,9,4.32686413806277,1,"data-25-25/unkn28.RData",43,17,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 2-6",0.294249701359467,24,1.36732920889208,1.98273238611917,200,175,4,19,8,5.62055157346426,2,"data-25-25/unkn28.RData",60,40,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 2-6",0.835559461019479,213,0.313737040136425,1.93428063076581,100,175,22,9,3,21.6078688146183,8,"data-25-25/unkn28.RData",12,4,4,TRUE,25,1,1,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 2-5",0.249503975283765,378,5.20193465874115,3.2767972385176,175,175,2,17,11,1.30524069269052,2,"data-25-25/unkn28.RData",47,15,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 2-3",0.153354631037535,158,8.71061818045756,3.92937943278357,200,175,1,24,17,2.98877490508197,1,"data-25-25/unkn28.RData",9,1,4,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 2-6",0.374002373070766,85,1.92493030728394,2.35874935283759,175,175,6,20,7,7.99874484938278,2,"data-25-25/unkn28.RData",36,11,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br4 Bullet 1-4",0.254839976585828,20,1.62450767888836,2.08579410142706,100,175,5,19,8,5.09809352012622,4,"data-25-25/unkn28.RData",52,40,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 2-4",0.284724734009367,118,2.82815287061104,2.65685702459062,225,175,5,20,9,5.17490354303652,3,"data-25-25/unkn28.RData",82,25,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br9 Bullet 2-5",0.200513776161893,267,1.94353045818904,2.22996978220106,100,175,7,16,6,6.58358382741033,3,"data-25-25/unkn28.RData",119,52,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 2-2",0.25700553570277,36,3.74277621584896,2.84842558624576,175,175,8,20,6,11.300604939482,5,"data-25-25/unkn28.RData",8,6,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 2-1",0.262363696471196,42,2.39137397978652,2.38656024989061,175,175,4,23,12,6.45563218944762,3,"data-25-25/unkn28.RData",31,12,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 1-1",0.264695092316249,222,1.47257311921502,1.99996057056081,175,175,6,17,7,5.26044118219008,3,"data-25-25/unkn28.RData",37,13,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br5 Bullet 2-4",0.156762791810984,237,2.10323545392233,2.24339698547601,150,175,4,19,8,5.18496281385304,2,"data-25-25/unkn28.RData",70,20,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 2-4",0.25462246074888,395,3.1803429731212,2.72741601884884,125,175,6,15,5,7.02614748945224,2,"data-25-25/unkn28.RData",46,14,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br6 Bullet 1-1",0.122307420733718,208,5.45197902575071,3.36724408728271,175,175,3,25,14,2.05867808664975,2,"data-25-25/unkn28.RData",73,25,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 1-3",0.254857397014927,387,3.17894867743374,2.79544025635073,150,175,6,16,5,6.78566458828868,3,"data-25-25/unkn28.RData",39,15,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br10 Bullet 1-4",0.224615743364241,326,5.61568085273458,3.23375439989228,175,175,2,20,14,2.11843936998488,1,"data-25-25/unkn28.RData",16,58,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br10 Bullet 1-2",0.294096896334308,332,1.4175639840818,2.10319994631373,175,175,3,26,13,2.75872510989963,1,"data-25-25/unkn28.RData",14,56,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br1 Bullet 2-1",0.353712409058522,207,1.87995674838713,2.34669795662615,100,175,4,17,7,5.90212617500274,2,"data-25-25/unkn28.RData",7,5,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br2 Bullet 1-5",0.38234127832575,91,1.84445777388168,2.33921100072272,100,175,5,22,10,5.12439852802166,2,"data-25-25/unkn28.RData",29,11,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br5 Bullet 2-1",0.267274038884334,375,0.915050547432819,1.60036492389753,150,175,2,24,13,1.96724530649942,1,"data-25-25/unkn28.RData",67,23,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br3 Bullet 1-6",0.233188193728079,284,1.11295463759374,1.70301596057597,125,175,6,22,16,5.23031543118772,6,"data-25-25/unkn28.RData",42,18,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br5 Bullet 1-4",0.277987400834175,136,1.89837829438872,2.21597806089185,150,175,6,16,8,7.66381278112891,3,"data-25-25/unkn28.RData",64,22,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br7 Bullet 2-3",0.240512492547461,141,2.39094491180784,2.75988961010149,150,175,7,16,5,7.29460905623296,3,"data-25-25/unkn28.RData",93,32,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-4","Br7 Bullet 2-6",0.246134063892153,160,1.38636284357792,1.92303897300631,100,175,5,15,7,5.35685267900076,2,"data-25-25/unkn28.RData",96,35,4,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br1 Bullet 1-2",0.316615833521585,334,2.87514439972772,3.01003340576746,100,125,6,20,5,7.3110918724487,2,"data-25-25/unkn29.RData",2,2,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 2-3",0.622685935451456,228,3.18555984941357,4.43109263475534,250,125,1,17,15,1.88939014540603,1,"data-25-25/unkn29.RData",105,45,5,FALSE,25,0.106382978723404,0.02,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 1-1",0.423188400344561,205,5.25328020242907,4.25797602692601,175,125,0,15,15,0,0,"data-25-25/unkn29.RData",109,49,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 1-5",0.703166341335894,222,2.27835379100975,4.25222722035334,175,125,0,19,19,0,0,"data-25-25/unkn29.RData",89,35,5,FALSE,25,0.106382978723404,0.03,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br10 Bullet 1-3",0.350464659449834,135,7.90817416988888,4.91882972426463,350,125,3,14,7,6.08546671755629,1,"data-25-25/unkn29.RData",15,57,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br1 Bullet 1-3",0.347403409899899,346,2.94147180022775,3.70758510277235,100,125,0,20,20,0,0,"data-25-25/unkn29.RData",3,3,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 2-4",0.47455451701708,138,6.25752006566583,4.1690964013222,325,125,5,13,5,6.38498628312175,3,"data-25-25/unkn29.RData",106,46,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 2-5",0.620815782344763,231,3.04838983456452,4.39257869485644,125,125,1,21,20,1.65919917214381,1,"data-25-25/unkn29.RData",107,47,5,FALSE,25,0.106382978723404,0.0166666666666667,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 2-4",0.359815557244548,125,4.16792110662428,3.53517982459222,100,125,5,17,6,9.67704479684671,2,"data-25-25/unkn29.RData",94,33,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 2-1",0.240857585275548,72,4.80051057841772,2.93949949329189,150,125,3,17,12,4.75082747648751,2,"data-25-25/unkn29.RData",91,36,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 1-4",0.310950761485017,275,3.45144009152077,3.48961146367858,150,125,8,15,4,14.9800134540185,4,"data-25-25/unkn29.RData",112,52,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br3 Bullet 2-2",0.249307313159798,251,3.41462238722959,3.03527101168391,175,125,7,21,8,8.03111039318907,3,"data-25-25/unkn29.RData",44,18,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 1-5",0.461586293185881,258,2.81857388578639,3.50095506052087,100,125,6,19,9,8.27836120416613,4,"data-25-25/unkn29.RData",53,41,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 1-4",0.387570639295239,183,4.54063461492545,3.76595555472631,175,125,3,16,9,9.07992948952571,1,"data-25-25/unkn29.RData",100,46,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 2-5",0.389910441698958,272,2.98035980688101,3.44955921987011,100,125,8,13,3,14.8029947378609,4,"data-25-25/unkn29.RData",119,52,5,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br2 Bullet 1-1",0.148705681344868,306,4.29579523513553,3.41616961242633,150,125,2,25,23,2.33181761650901,2,"data-25-25/unkn29.RData",25,7,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 1-1",0.248672892942228,335,3.1410541479016,3.56265474961168,150,125,2,20,16,3.43204620379404,2,"data-25-25/unkn29.RData",97,43,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br10 Bullet 1-2",0.213891539960377,316,3.63023873579716,3.32278938398278,175,125,4,23,9,5.62248562224565,3,"data-25-25/unkn29.RData",14,56,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br2 Bullet 1-5",0.384357555131013,92,4.55318029419451,3.55880043839177,100,125,3,19,10,2.78564707442883,2,"data-25-25/unkn29.RData",29,11,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 1-5",0.256904974020626,1,5.04731446487898,2.93648781323557,225,125,5,14,9,5.22318446953471,2,"data-25-25/unkn29.RData",113,53,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br5 Bullet 2-2",0.515189211464384,199,3.15720134801811,3.5097107439335,125,125,6,15,6,12.6084820797173,3,"data-25-25/unkn29.RData",68,24,5,FALSE,25,0.00323624595469256,0.0133333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 1-4",0.215836689861499,292,3.64330872466459,3.30538353909611,100,125,6,24,7,9.39843716453528,3,"data-25-25/unkn29.RData",52,40,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br1 Bullet 2-1",0.433750474893841,198,3.5183223153387,3.5662873942952,100,125,16,8,3,26.4945247200083,6,"data-25-25/unkn29.RData",7,5,5,TRUE,25,1,0.966666666666667,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 2-2",0.45059136066388,123,7.41265866717134,4.62932643871308,175,125,2,17,9,5.07682918772441,1,"data-25-25/unkn29.RData",56,42,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br2 Bullet 2-5",0.294574614394447,90,5.22999955477306,3.25546166276827,150,125,3,23,13,2.7914493540385,2,"data-25-25/unkn29.RData",35,10,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br1 Bullet 2-5",0.378097433557617,335,2.5966427676547,3.62335965108789,125,125,0,19,19,0,0,"data-25-25/unkn29.RData",11,3,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br6 Bullet 1-4",0.2480394626759,386,2.78655021090276,3.28700715277136,225,125,3,19,9,4.14502966074681,2,"data-25-25/unkn29.RData",76,28,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 1-6",0.312956657927593,273,3.76302573616956,3.56955352145832,150,125,6,14,7,8.92845001393116,3,"data-25-25/unkn29.RData",114,54,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br3 Bullet 2-4",0.282419699359421,250,4.67064721226648,3.94700545651789,125,125,4,16,11,10.0422130626387,2,"data-25-25/unkn29.RData",46,14,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br2 Bullet 1-4",0.665751010847588,221,3.29589409344258,4.1959960632919,200,125,3,17,11,3.82945212139785,1,"data-25-25/unkn29.RData",28,10,5,FALSE,25,0.106382978723404,0.01,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 2-3",0.292552928631502,222,5.23643026022545,3.97947904777054,150,125,3,16,11,6.47528601248149,2,"data-25-25/unkn29.RData",93,32,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 2-2",0.302780324087253,233,4.68289185077942,4.00602398002679,175,125,4,21,11,8.77862473650435,2,"data-25-25/unkn29.RData",116,49,5,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 1-2",0.165785863429701,323,3.24125487699288,2.64741250229199,125,125,6,21,8,7.2122173971049,2,"data-25-25/unkn29.RData",50,38,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br8 Bullet 1-6",0.218688350546037,231,3.87523694007559,3.18606871378697,125,125,7,17,13,9.22957551628096,3,"data-25-25/unkn29.RData",102,48,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 1-2",0.27445261358051,1,5.45158476503662,3.5761394892103,150,125,3,17,5,3.08180027962074,1,"data-25-25/unkn29.RData",86,32,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br1 Bullet 1-1",0.300052062356369,370,2.59543083758914,3.44735698400722,100,125,5,23,9,5.72092803424136,3,"data-25-25/unkn29.RData",1,1,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 1-3",0.389257349626224,114,4.24876016540781,3.8227302110039,200,125,4,20,13,6.81139221102909,2,"data-25-25/unkn29.RData",87,33,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br3 Bullet 1-6",0.217280114981737,176,4.11336277291501,2.92260539824502,125,125,3,17,14,4.58424815740434,3,"data-25-25/unkn29.RData",42,18,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br5 Bullet 2-5",0.301528671580287,201,4.45480133369272,3.44067988051371,125,125,5,17,7,6.33784404760488,2,"data-25-25/unkn29.RData",71,21,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br3 Bullet 1-2",0.252423826664427,270,4.43336728609965,3.67667047053716,125,125,3,18,13,8.23292213256416,2,"data-25-25/unkn29.RData",38,14,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br5 Bullet 2-3",0.131417368200799,49,5.86499638859159,3.12038318074979,150,125,3,15,11,6.91139649251499,2,"data-25-25/unkn29.RData",69,19,5,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br3 Bullet 1-3",0.366896103572774,288,3.91907231066082,4.01502969401978,150,125,8,15,4,14.7488349001588,2,"data-25-25/unkn29.RData",39,15,5,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br6 Bullet 1-6",0.102702405805791,257,4.61205790028585,3.56008243699659,125,125,4,18,12,4.17260934907138,2,"data-25-25/unkn29.RData",78,30,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br9 Bullet 2-6",0.212084905047786,80,4.80336085375987,2.90194246647934,175,125,4,17,8,4.90196185700188,3,"data-25-25/unkn29.RData",120,53,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 1-1",0.343141145799087,191,4.53152353029687,3.78402215722416,125,125,5,14,9,10.9545596780497,2,"data-25-25/unkn29.RData",49,37,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br7 Bullet 1-1",0.277595098249818,5,5.15490824332625,3.86139142877593,125,125,7,16,14,10.4726583711872,4,"data-25-25/unkn29.RData",85,31,5,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 2-6",0.237207417932481,304,3.36680384045506,3.20232182378822,200,125,1,20,17,0.968164594642166,1,"data-25-25/unkn29.RData",60,40,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
"Ukn Bullet F-5","Br4 Bullet 1-3",0.17201205195711,46,5.53320942997281,3.31125108083912,100,125,3,20,10,5.2357523262306,1,"data-25-25/unkn29.RData",51,39,5,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet F"
