"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","pred","forest","bullet"
"Ukn Bullet B-1","Br9 Bullet 2-5",0.18431818174399,183,1.50912038624947,1.68814071560424,100,125,6,21,9,5.63062562300264,2,"data-15-25/unkn1.RData",119,52,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br2 Bullet 2-2",0.322508313454658,341,3.30709135442537,2.26949878357828,150,125,4,34,10,2.05982275208246,1,"data-15-25/unkn1.RData",32,7,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br2 Bullet 2-4",0.240719642215311,190,1.21824785191332,1.58597300198465,175,125,11,25,8,8.85028726522449,3,"data-15-25/unkn1.RData",34,9,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br2 Bullet 2-6",0.284274991564869,288,1.31950428520633,1.81692028624071,175,125,3,35,14,2.80781563172503,1,"data-15-25/unkn1.RData",36,11,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br10 Bullet 1-5",0.28386540151744,315,1.13928365558653,1.55237798077222,200,125,3,30,10,2.58137013250557,1,"data-15-25/unkn1.RData",17,59,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 1-3",0.24945299691295,46,1.49392436443381,1.74751192979221,100,125,3,33,17,3.27791031059262,1,"data-15-25/unkn1.RData",63,21,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br10 Bullet 2-5",0.299187149864831,158,1.52666580074623,1.79617770075442,250,125,3,30,24,2.90218336781823,2,"data-15-25/unkn1.RData",23,57,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br6 Bullet 1-5",0.302111626619056,54,1.70994882724986,1.76963210410288,125,125,8,32,12,9.28373345701592,3,"data-15-25/unkn1.RData",77,29,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br3 Bullet 1-4",0.193781832035911,161,7.61922286127737,3.2104510484156,350,125,7,39,26,4.23193974344873,3,"data-15-25/unkn1.RData",40,16,38,FALSE,0.00405087140838436,0.0808080808080808,"Ukn Bullet B"
"Ukn Bullet B-1","Br9 Bullet 1-6",0.316298702222043,194,1.65984524821036,1.80813501719247,150,125,3,25,18,2.11178904520471,2,"data-15-25/unkn1.RData",114,54,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br2 Bullet 1-3",0.349768927972274,398,1.20791674100343,1.6241683835196,150,125,10,26,8,5.60330217071471,4,"data-15-25/unkn1.RData",27,9,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br2 Bullet 2-1",0.210540424835406,328,1.76885288506635,1.8447311832938,175,125,7,34,13,6.46050849628429,2,"data-15-25/unkn1.RData",31,12,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br8 Bullet 1-2",0.224916169734402,163,3.84145836243525,2.42818055025542,125,125,7,27,13,8.05028137182319,2,"data-15-25/unkn1.RData",98,44,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 1-1",0.139441733612718,266,1.00799863491919,1.39353885768699,150,125,5,32,16,3.20037849685955,2,"data-15-25/unkn1.RData",61,19,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br4 Bullet 1-4",0.289802209679371,150,1.11339586858593,1.54396503483027,100,125,3,27,9,2.99516666050073,1,"data-15-25/unkn1.RData",52,40,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br1 Bullet 1-3",0.339020518275556,199,1.96651370457995,1.94616659850657,100,125,9,29,12,9.92356569108083,3,"data-15-25/unkn1.RData",3,3,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 2-3",0.195887376168412,95,0.826851266134611,1.35896467648389,150,125,5,30,14,4.73813396133002,3,"data-15-25/unkn1.RData",69,19,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-1","Br4 Bullet 1-1",0.384545759998467,46,1.96908999579608,2.02260365295824,125,125,6,33,17,3.58443598063669,4,"data-15-25/unkn1.RData",49,37,38,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-4",0.335948035378715,28,1.37304564914346,2.47141986763743,125,525,6,29,11,4.89935709458439,2,"data-15-25/unkn2.RData",4,4,39,FALSE,0.00405087140838436,0.00862068965517241,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-6",0.372850566557449,335,4.16704682367912,3.58666003355928,100,525,1,38,23,0.657252240504071,1,"data-15-25/unkn2.RData",6,6,39,FALSE,0.00405087140838436,0.015748031496063,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-2",0.217635122020541,149,2.09195351807827,2.27734174743159,175,525,10,35,13,9.89492045632596,3,"data-15-25/unkn2.RData",44,18,39,FALSE,0.00405087140838436,0.0363636363636364,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-2",0.242002304368275,328,4.2739772604812,3.35689022964039,175,525,1,23,16,2.94978845384387,1,"data-15-25/unkn2.RData",104,44,39,FALSE,0.00405087140838436,0.0344827586206897,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-5",0.201318786954108,92,1.94323346862141,2.17855854898327,225,525,4,37,13,5.0420833305106,1,"data-15-25/unkn2.RData",113,53,39,FALSE,0.00405087140838436,0.01,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-3",0.373675740298029,96,6.11931919701767,4.16090046001227,350,525,2,35,18,1.60948408754805,2,"data-15-25/unkn2.RData",15,57,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-3",0.247704673432661,201,2.51487673273581,2.50333064900697,175,525,5,30,12,4.52430916556037,2,"data-15-25/unkn2.RData",45,13,39,FALSE,0.00405087140838436,0.0227272727272727,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-4",0.289717054460333,61,2.20741334363861,2.70505715889272,150,525,7,34,10,10.12490986375,3,"data-15-25/unkn2.RData",70,20,39,FALSE,0.00405087140838436,0.00943396226415094,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-5",0.488183764816974,162,2.13167702898428,3.63464943060415,125,525,6,32,12,2.24236421939462,2,"data-15-25/unkn2.RData",107,47,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-5",0.539874954351898,129,2.55912689008481,3.8773592345402,125,525,9,28,14,11.3991412471605,7,"data-15-25/unkn2.RData",95,34,39,FALSE,0.00405087140838436,0.0952380952380952,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-3",0.368546576188969,132,2.50649544927212,3.49814692634074,200,525,5,34,10,4.95425201724106,2,"data-15-25/unkn2.RData",81,30,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-2",0.246646745485479,364,2.44449758223037,2.81821022495791,150,525,2,35,21,1.12386440131906,2,"data-15-25/unkn2.RData",86,32,39,FALSE,0.00405087140838436,0.0377358490566038,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-6",0.218120938667999,201,2.48674963744201,2.42813944953462,125,525,3,28,19,1.90302829993031,2,"data-15-25/unkn2.RData",102,48,39,FALSE,0.00405087140838436,0.00943396226415094,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-5",0.489333369585459,193,1.52746557279617,1.99710942997075,175,525,3,35,17,2.57962165605963,2,"data-15-25/unkn2.RData",65,23,39,FALSE,0.00405087140838436,0.019047619047619,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-6",0.200980440037121,119,2.05687724105185,2.16467613399271,125,525,1,41,22,0.285968859492493,1,"data-15-25/unkn2.RData",42,18,39,FALSE,0.00405087140838436,0.00934579439252336,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-4",0.257123641334506,137,2.53658812936669,2.67763823430851,150,525,3,34,15,2.54210333559553,1,"data-15-25/unkn2.RData",64,22,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-2",0.329620725961867,61,2.31812334298241,2.85013555467574,150,525,6,45,16,10.8125610194785,3,"data-15-25/unkn2.RData",62,20,39,FALSE,0.00405087140838436,0.106194690265487,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-6",0.301557857936837,161,2.8828973090855,3.44962754694222,100,525,1,27,15,0.168538964423894,1,"data-15-25/unkn2.RData",108,48,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-6",0.150148949379876,23,2.57317292085019,2.58491311352986,125,525,6,31,15,5.21254623801269,2,"data-15-25/unkn2.RData",84,27,39,FALSE,0.00405087140838436,0.0166666666666667,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-1",0.467038128707439,82,2.33101008520212,3.50004676267368,175,525,2,35,21,3.40661694886522,1,"data-15-25/unkn2.RData",109,49,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-2",0.315971403985069,83,2.38274854401561,2.75445434641629,200,525,4,30,10,5.23245344467422,2,"data-15-25/unkn2.RData",80,29,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-4",0.23062267627779,130,3.30738527568213,3.67029735618846,150,525,9,30,14,7.0929954533131,7,"data-15-25/unkn2.RData",22,56,39,FALSE,0.00405087140838436,0.0303030303030303,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-5",0.355039013518449,196,2.70797051529127,2.9197972836492,125,525,1,28,23,0.335775758007229,1,"data-15-25/unkn2.RData",41,17,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-2",0.324946798393112,93,2.30491747632867,2.75178147968117,125,525,6,38,18,5.27874957520928,2,"data-15-25/unkn2.RData",68,24,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-3",0.169585419227008,310,1.99312865305598,2.2062513244471,125,525,4,20,9,2.05840390678394,1,"data-15-25/unkn2.RData",21,55,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-6",0.17509133927819,401,3.2350449788619,3.14265224426487,125,525,1,39,22,0.177938565825229,1,"data-15-25/unkn2.RData",30,12,39,FALSE,0.00405087140838436,0.0416666666666667,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-2",0.443397013599689,74,2.66929043878898,3.24809471577455,175,525,3,30,12,4.64563999070812,2,"data-15-25/unkn2.RData",116,49,39,FALSE,0.00405087140838436,0.00819672131147541,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-2",0.160767202460843,345,3.03673770810308,2.76659403726087,200,525,4,26,12,3.88952054081109,2,"data-15-25/unkn2.RData",92,31,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-3",0.217323653931686,1,2.75747617511986,3.2215497835182,150,525,6,38,16,5.20133259750598,3,"data-15-25/unkn2.RData",93,32,39,FALSE,0.00405087140838436,0.00869565217391304,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-4",0.260210990886653,183,2.54110411479879,2.73168219942625,150,525,6,24,10,6.53369151725152,3,"data-15-25/unkn2.RData",112,52,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-3",0.271093480205128,32,2.28136118729019,2.75100116980574,100,525,2,41,27,2.09265003755454,1,"data-15-25/unkn2.RData",63,21,39,FALSE,0.00405087140838436,0.0103092783505155,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-4",0.430180424228001,119,2.43157170966571,3.03895012768494,125,525,3,33,14,3.16170803399778,1,"data-15-25/unkn2.RData",88,34,39,FALSE,0.00405087140838436,0.0178571428571429,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-3",0.375957787712641,16,2.12814100709929,2.75722155979148,125,525,8,36,12,9.34499170086793,3,"data-15-25/unkn2.RData",111,51,39,FALSE,0.00405087140838436,0.0573770491803279,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-2",0.0982420469081672,23,2.07337648378475,2.25210414151521,100,525,4,33,18,3.19857084112254,2,"data-15-25/unkn2.RData",2,2,39,FALSE,0.00405087140838436,0.0078740157480315,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-2",0.138916739648903,238,2.26788844882772,1.88948323803965,125,525,6,34,17,2.67146783058246,2,"data-15-25/unkn2.RData",50,38,39,FALSE,0.00405087140838436,0.00862068965517241,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-5",0.319941245939101,160,2.83809234786062,2.86543038683555,125,525,6,29,10,5.97983969079219,2,"data-15-25/unkn2.RData",11,3,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-5",0.281428078055499,332,2.14089242870761,2.4975323985159,150,525,6,32,11,8.02422085790203,2,"data-15-25/unkn2.RData",35,10,39,FALSE,0.00405087140838436,0.0619469026548673,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-3",0.368407281113646,164,1.83200423016226,2.36245391649742,150,525,3,29,10,2.73889977341602,1,"data-15-25/unkn2.RData",69,19,39,FALSE,0.00405087140838436,0.027027027027027,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-4",0.436246916524558,201,6.34062848777818,4.21394028842913,350,525,1,42,31,0.931054638674074,1,"data-15-25/unkn2.RData",40,16,39,FALSE,0.00405087140838436,0.0384615384615385,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-1",0.31232005664142,401,1.90097686221139,2.84822042330733,175,525,11,30,8,10.7162339178184,5,"data-15-25/unkn2.RData",31,12,39,FALSE,0.00405087140838436,0.0636363636363636,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-5",0.249205585225903,162,2.7233601400757,2.74302579626858,100,525,6,30,12,9.01463938983735,3,"data-15-25/unkn2.RData",53,41,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-6",0.149831193552574,1,2.15048046736531,2.44439255953584,200,525,3,28,14,2.15840935656585,2,"data-15-25/unkn2.RData",60,40,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-1",0.194402761079347,106,2.32728495072716,2.52600838239042,150,525,6,34,13,5.28416152167411,2,"data-15-25/unkn2.RData",19,59,39,FALSE,0.00405087140838436,0.019047619047619,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-5",0.239099865848245,355,2.53172791401456,2.66291281998308,175,525,5,34,21,2.68311874911706,3,"data-15-25/unkn2.RData",83,26,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-1",0.473359344853914,319,3.54185515740015,3.82890426069938,175,525,0,32,32,0,0,"data-15-25/unkn2.RData",73,25,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-3",0.230567605676515,89,2.32155883571053,2.62912528696523,150,525,4,38,18,1.94645351995791,2,"data-15-25/unkn2.RData",99,45,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-3",0.223116994448759,137,3.36312165935816,3.06480094675157,200,525,3,36,14,1.26989706045269,2,"data-15-25/unkn2.RData",87,33,39,FALSE,0.00405087140838436,0.024390243902439,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-4",0.391546099991952,201,2.59966826409336,3.43806679903959,200,525,6,26,11,2.85008185832039,2,"data-15-25/unkn2.RData",28,10,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-1",0.264305533279897,165,2.11864297807026,2.39702809770053,150,525,8,26,14,10.3568888934285,3,"data-15-25/unkn2.RData",61,19,39,FALSE,0.00405087140838436,0.0900900900900901,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-3",0.251293660893052,146,3.13969999593389,3.67316337050305,250,525,3,30,14,2.29716528259416,1,"data-15-25/unkn2.RData",105,45,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-6",0.334923591814934,132,2.44221408600564,2.80551455530875,150,525,5,22,12,5.99101779911058,5,"data-15-25/unkn2.RData",72,22,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-3",0.391370118914937,137,2.366532440046,3.68231331094265,175,525,12,32,10,15.4439638594979,5,"data-15-25/unkn2.RData",117,50,39,FALSE,0.00405087140838436,0.0892857142857143,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-1",0.202865665279265,354,2.03097519533317,2.18157022903953,150,525,4,41,21,3.55187194428486,2,"data-15-25/unkn2.RData",91,36,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-6",0.23962329364307,1,2.27342153614573,2.81660725891581,200,525,4,29,19,2.18912800245016,3,"data-15-25/unkn2.RData",18,60,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-1",0.209653549052579,377,2.51081108839004,2.65824034817403,150,525,3,34,15,2.34293038341592,1,"data-15-25/unkn2.RData",25,7,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-6",0.123925265111905,365,2.05075312198649,2.1099630784829,100,525,5,37,15,3.15009569686005,1,"data-15-25/unkn2.RData",90,36,39,FALSE,0.00405087140838436,0.0173913043478261,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-4",0.334099812882594,223,2.12407728223648,2.52907788851897,225,525,0,30,30,0,0,"data-15-25/unkn2.RData",76,28,39,FALSE,0.00405087140838436,0.0956521739130435,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-6",0.359987782696466,82,2.02277286304293,2.67984506208402,150,525,2,37,17,3.05772201729376,1,"data-15-25/unkn2.RData",66,24,39,FALSE,0.00405087140838436,0.00826446280991736,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-1",0.229175654841145,192,2.75240088751414,2.72278076648027,175,525,4,37,22,3.10841387605384,2,"data-15-25/unkn2.RData",55,41,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-2",0.231508929016226,147,3.27602762102196,2.91874120628483,125,525,5,27,14,6.79659265204801,3,"data-15-25/unkn2.RData",38,14,39,FALSE,0.00405087140838436,0.00925925925925926,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-3",0.212215626928684,32,2.23920202056174,2.55648890172448,225,525,7,41,17,8.51224447450632,3,"data-15-25/unkn2.RData",75,27,39,FALSE,0.00405087140838436,0.101694915254237,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-5",0.210928188191639,1,2.03535405859035,2.55586722078575,200,525,4,32,19,3.55052091017006,3,"data-15-25/unkn2.RData",17,59,39,FALSE,0.00405087140838436,0.0517241379310345,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-2",0.238890694548194,201,2.62135624953684,2.56486011973043,175,525,5,28,17,5.70792293179954,2,"data-15-25/unkn2.RData",14,56,39,FALSE,0.00405087140838436,0.0467289719626168,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-5",0.0986649133289974,1,3.1085504308535,2.80087117413944,100,525,6,31,16,5.32246588323969,3,"data-15-25/unkn2.RData",29,11,39,FALSE,0.00405087140838436,0.00952380952380952,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-4",0.155746313988096,359,4.64445606647491,3.41116713706987,325,525,3,31,17,8.01302307206387,1,"data-15-25/unkn2.RData",106,46,39,FALSE,0.00405087140838436,0.018348623853211,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-6",0.29460040496582,301,1.74733372323734,2.38469914642297,100,525,5,30,14,1.79899924007839,2,"data-15-25/unkn2.RData",96,35,39,FALSE,0.00405087140838436,0.0277777777777778,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-6",0.332206607013451,180,2.38254826052391,2.76520686735678,125,525,4,29,12,4.09854731980145,2,"data-15-25/unkn2.RData",24,58,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-4",0.25994781364179,265,3.39504050352466,3.11851719800729,225,525,2,34,17,4.57333125147823,1,"data-15-25/unkn2.RData",82,25,39,FALSE,0.00405087140838436,0.0353982300884956,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-6",0.226420111589223,214,3.02514106420272,2.811624257206,150,525,4,25,13,4.07399022109007,2,"data-15-25/unkn2.RData",114,54,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-2",0.361519722305547,323,4.25481819753684,3.8713971744608,175,525,6,21,11,9.5122153255928,4,"data-15-25/unkn2.RData",56,42,39,FALSE,0.00405087140838436,0.0202020202020202,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-5",0.245583566150429,52,2.21142039047078,2.68275061626137,125,525,3,34,11,4.42047850821074,1,"data-15-25/unkn2.RData",71,21,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-1",0.306659609204739,225,2.73406735262714,2.90751543583758,175,525,3,24,23,3.96935555404475,3,"data-15-25/unkn2.RData",115,54,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-2",0.163761489336412,46,2.20749126666579,2.89997852387914,150,525,4,33,17,3.00369864601421,4,"data-15-25/unkn2.RData",26,8,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-1",0.266000889106615,357,2.31130133458645,3.02609289297178,125,525,3,30,17,2.39438954438255,2,"data-15-25/unkn2.RData",49,37,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-1",0.290265206768217,201,3.264122398395,3.01638096334054,175,525,4,25,20,7.23204585569752,4,"data-15-25/unkn2.RData",43,17,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-1",0.299475789051986,316,1.68012619886423,2.30319047478935,200,525,11,24,7,7.00686477217155,4,"data-15-25/unkn2.RData",13,55,39,FALSE,0.00405087140838436,0.0648148148148148,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-4",0.502077644347026,74,1.65281107190179,3.00802629047398,175,525,5,40,19,5.18132868994731,3,"data-15-25/unkn2.RData",100,46,39,FALSE,0.00405087140838436,0.019047619047619,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-3",0.363678434785889,201,2.23093724132077,2.55332181658684,100,525,7,32,13,6.8044282742467,2,"data-15-25/unkn2.RData",51,39,39,TRUE,0.00405087140838436,0.0344827586206897,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-1",0.126288404759067,69,2.68176019657949,2.6894277197549,100,525,4,36,21,3.20146076822504,1,"data-15-25/unkn2.RData",1,1,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-6",0.344207035392162,27,1.2830400761988,2.39594080418257,100,525,2,42,30,2.2436607294482,1,"data-15-25/unkn2.RData",12,4,39,FALSE,0.00405087140838436,0.0175438596491228,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-4",0.169316005636978,1,1.91526514638096,2.26199930838782,150,525,1,36,28,0.501833771376042,1,"data-15-25/unkn2.RData",10,2,39,FALSE,0.00405087140838436,0.0196078431372549,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-6",0.205833555302338,352,4.89400139833021,3.37583032512983,125,525,5,34,11,4.90875122530333,3,"data-15-25/unkn2.RData",48,16,39,FALSE,0.00405087140838436,0.00826446280991736,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-2",0.216150832410578,127,4.79766407146986,3.43166979026895,125,525,3,31,17,1.93245017687871,2,"data-15-25/unkn2.RData",98,44,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-5",0.421110885088607,172,1.7803465347207,2.56067497091789,100,525,4,29,13,2.99505965921363,1,"data-15-25/unkn2.RData",101,47,39,FALSE,0.00405087140838436,0.0956521739130435,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-3",0.207172642154324,79,2.15874404973629,2.70091724586582,125,525,3,33,16,1.91887280951946,2,"data-15-25/unkn2.RData",33,8,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-6",0.108754412727594,401,1.78565786168604,2.14401320222701,175,525,3,41,21,1.230933918797,2,"data-15-25/unkn2.RData",120,53,39,FALSE,0.00405087140838436,0.0566037735849057,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-3",0.379567325287845,17,13.5943793855018,4.39103960620026,200,525,2,44,23,1.95834195752103,1,"data-15-25/unkn2.RData",9,1,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-5",0.219194536897059,179,3.63442265376384,3.49429795610105,175,525,8,20,8,7.37304845823633,6,"data-15-25/unkn2.RData",89,35,39,FALSE,0.00405087140838436,0.00980392156862745,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-6",0.198308370360578,299,3.77777686102635,3.12006138917542,100,525,3,25,9,0.831307403956143,2,"data-15-25/unkn2.RData",54,42,39,FALSE,0.00405087140838436,0.0515463917525773,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-4",0.33594673826772,189,3.37117456495794,3.695414573309,175,525,2,34,14,2.0331356108036,1,"data-15-25/unkn2.RData",16,58,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-1",0.179922395502814,62,3.34505687066321,3.10346216452363,125,525,7,30,14,6.85243703563943,3,"data-15-25/unkn2.RData",85,31,39,FALSE,0.00405087140838436,0.0265486725663717,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-2",0.179683038925001,192,4.51501104148587,3.31008575966245,175,525,5,34,22,5.60942619663785,3,"data-15-25/unkn2.RData",8,6,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-4",0.415183181433381,126,3.85237626369065,3.39463704339721,550,525,6,46,16,4.94411011352985,2,"data-15-25/unkn2.RData",118,51,39,FALSE,0.00405087140838436,0.0964912280701754,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-3",0.332576381192867,130,2.74322280459051,2.9496558385201,100,525,3,39,17,3.81510972199249,1,"data-15-25/unkn2.RData",3,3,39,FALSE,0.00405087140838436,0,"Ukn Bullet B"
